Index, Weight,Height
4075,123.6931,65.94172
4076,122.0341,68.02141
4077,114.7014,67.1732
4078,117.2034,65.497
4079,121.3213,67.67185
4080,125.4382,65.52488
4081,138.2195,71.02076
4082,130.9358,66.22083
4083,115.4355,68.98001
4084,137.2853,66.95762
4085,127.0824,67.11276
4086,129.3152,68.4405
4087,131.4005,67.69709
4088,116.1956,63.22395
4089,127.0613,65.22711
4090,131.3423,68.43
4091,121.9677,66.57506
4092,113.2103,63.5966
4093,123.3458,67.20354
4094,99.66224,66.03224
4095,124.0545,67.24122
4096,130.086,66.79748
4097,137.1664,68.48589
4098,141.1792,69.29654
4099,101.7777,66.60912
4100,128.8128,66.26464
4101,129.9046,69.37333
4102,127.3943,67.3275
4103,113.9444,63.91658
4104,103.9784,67.23806
4105,117.1245,65.93291
4106,135.3823,70.35586
4107,131.0931,68.57141
4108,130.6498,66.82713
4109,119.4229,64.43271
4110,127.4216,71.08973
4111,124.3172,72.07911
4112,114.8714,68.90533
4113,121.075,68.44145
4114,115.3401,68.46055
4115,106.3017,65.13343
4116,131.6919,71.17466
4117,139.886,69.39047
4118,118.6787,66.81513
4119,121.1908,68.62714
4120,134.8095,68.09304
4121,128.3543,68.22911
4122,135.8259,67.79469
4123,127.516,67.60704
4124,135.5209,70.47713
4125,119.3961,68.89196
4126,141.7312,67.18902
4127,138.0107,69.52776
4128,106.2963,64.00428
4129,129.0392,67.23705
4130,110.0436,66.57904
4131,143.597,73.08886
4132,135.6427,70.23666
4133,120.8619,65.9154
4134,129.7829,70.20771
4135,110.1349,65.25899
4136,122.3278,67.70538
4137,125.1019,66.65382
4138,121.2072,66.90522
4139,135.8864,69.73584
4140,120.8681,68.71515
4141,125.6805,65.97593
4142,129.139,66.04025
4143,147.1694,69.22349
4144,124.9845,68.01411
4145,141.5704,70.44079
4146,138.6126,66.62715
4147,126.7582,68.47642
4148,134.1926,68.20132
4149,148.1132,69.18686
4150,122.4609,66.55515
4151,125.9051,67.24936
4152,134.1521,68.23976
4153,140.8846,68.93236
4154,127.3274,69.16831
4155,127.5146,68.15988
4156,135.4777,70.47785
4157,134.7474,71.46159
4158,139.1714,69.56493
4159,147.9343,72.04678
4160,122.1187,68.11706
4161,136.1107,67.11974
4162,112.8949,65.25882
4163,127.1332,67.9316
4164,134.6362,68.62153
4165,110.1335,68.96662
4166,137.8451,67.70641
4167,132.6417,64.82138
4168,130.7984,69.74734
4169,126.8633,67.83743
4170,119.564,66.47424
4171,136.1613,70.29564
4172,136.5186,67.99529
4173,132.6211,71.46156
4174,114.2795,66.73734
4175,116.7421,66.34826
4176,137.7726,69.25165
4177,130.0454,67.54427
4178,135.7083,70.67379
4179,135.6941,67.30702
4180,101.3328,64.62951
4181,130.5342,66.57405
4182,137.3539,69.29679
4183,121.0292,69.27554
4184,120.3639,69.50607
4185,141.0864,68.26403
4186,139.0365,69.86553
4187,136.4844,70.7672
4188,142.8621,69.24893
4189,104.1735,67.01021
4190,145.5379,69.1245
4191,120.9881,71.27947
4192,139.5953,74.03777
4193,120.8184,67.16426
4194,125.9266,69.16282
4195,126.298,68.09796
4196,133.2805,67.77952
4197,123.3401,71.11526
4198,105.6441,64.98837
4199,142.3548,70.31512
4200,130.4546,69.06438
4201,110.4915,65.46827
4202,114.9535,65.9316
4203,133.4786,68.42739
4204,139.3092,70.30053
4205,129.4262,67.09535
4206,121.8407,68.43342
4207,136.3506,65.83898
4208,143.6547,67.54012
4209,126.9991,68.48012
4210,139.6645,71.57695
4211,139.1423,69.72167
4212,126.9897,66.29363
4213,142.7584,68.937
4214,149.8921,71.41489
4215,143.7861,69.62838
4216,152.4615,71.18773
4217,143.546,68.30221
4218,152.9883,67.75946
4219,133.9839,68.11064
4220,135.5993,69.47284
4221,134.6592,70.16644
4222,124.1779,67.64262
4223,118.271,66.81134
4224,121.7107,64.94018
4225,121.3633,65.36721
4226,133.1727,68.54428
4227,114.8234,67.97819
4228,137.7084,68.34252
4229,122.5531,68.31923
4230,105.4808,66.1507
4231,119.5263,67.80629
4232,135.1981,70.13434
4233,122.1851,65.63247
4234,114.9083,65.52678
4235,136.5998,68.04573
4236,143.4398,68.17956
4237,103.9121,66.65253
4238,133.6935,68.05725
4239,119.11,67.34998
4240,129.4393,70.00498
4241,127.0247,66.55749
4242,144.7401,66.82552
4243,123.0627,70.07322
4244,126.0649,65.9202
4245,147.8452,69.54043
4246,117.0034,63.89592
4247,131.5836,69.03457
4248,125.3671,67.22877
4249,128.6776,66.12426
4250,132.3484,67.87785
4251,115.879,66.8531
4252,117.2786,69.05041
4253,140.1922,70.87198
4254,135.8756,67.4692
4255,132.974,70.22874
4256,117.9845,66.93905
4257,127.9273,69.928
4258,122.3518,67.46962
4259,109.2661,65.00765
4260,134.6605,68.97698
4261,129.1099,67.28864
4262,129.9016,69.65152
4263,135.7013,67.41038
4264,140.9551,67.80162
4265,101.615,66.75484
4266,127.0723,67.9469
4267,127.1338,65.43768
4268,125.4375,68.54153
4269,120.7329,66.7501
4270,124.1194,66.75808
4271,118.2882,67.14647
4272,116.7241,64.69559
4273,113.5275,69.18516
4274,128.2428,66.84281
4275,130.5346,66.4464
4276,106.2307,69.49077
4277,119.3464,68.32951
4278,120.9379,68.38974
4279,120.7725,69.42584
4280,123.2547,64.39313
4281,118.437,66.61651
4282,115.3497,65.86548
4283,123.2437,68.17805
4284,116.7036,67.39926
4285,116.4127,66.31407
4286,132.3031,70.68802
4287,123.296,67.26683
4288,117.0996,67.1325
4289,132.7665,67.61674
4290,122.0016,66.91216
4291,146.1837,70.58226
4292,132.2434,66.47926
4293,146.3853,69.5459
4294,119.6048,66.60835
4295,137.8448,67.34376
4296,124.6944,64.77135
4297,128.8286,66.46439
4298,119.3743,66.64913
4299,123.43,70.56844
4300,106.8598,65.31528
4301,134.4771,72.48479
4302,129.8224,67.86837
4303,109.2449,68.52634
4304,123.566,68.61738
4305,125.5915,66.50536
4306,126.8938,70.46311
4307,137.3284,64.63883
4308,108.9028,64.12338
4309,135.4082,69.28959
4310,131.7847,66.52926
4311,122.2514,69.30883
4312,134.4462,68.54471
4313,108.6926,67.25904
4314,124.3293,67.96864
4315,131.6971,65.3382
4316,129.4089,68.51678
4317,127.5867,68.1636
4318,128.3635,64.67487
4319,130.3095,66.13689
4320,132.5038,68.58303
4321,145.901,68.34844
4322,126.4447,64.6569
4323,136.1093,68.68484
4324,121.0123,67.75816
4325,132.472,68.48014
4326,126.7129,67.7747
4327,115.7365,64.7249
4328,118.9776,66.6102
4329,145.854,72.2969
4330,148.238,70.30878
4331,122.7048,66.77503
4332,120.42,66.70433
4333,126.5408,69.39368
4334,131.6976,67.37433
4335,123.5504,67.20466
4336,119.9449,67.9947
4337,123.5117,67.08886
4338,123.5561,68.81947
4339,134.0842,71.07494
4340,136.7907,68.98151
4341,121.3415,69.80853
4342,132.8196,70.21339
4343,112.8553,67.33679
4344,168.881,73.52131
4345,131.4655,67.45857
4346,121.3053,68.65576
4347,126.5212,68.77267
4348,125.3926,67.03704
4349,114.7951,66.86733
4350,134.5043,67.01919
4351,133.6321,68.52514
4352,121.778,67.69771
4353,126.847,68.43487
4354,128.0152,67.71514
4355,113.918,70.39987
4356,134.0367,68.44396
4357,131.6397,66.80834
4358,126.8163,67.35984
4359,131.89,67.79903
4360,115.6714,64.83853
4361,126.2769,69.57892
4362,102.1079,64.85426
4363,139.4982,69.318
4364,151.474,69.58868
4365,122.1092,66.52781
4366,125.7438,67.93528
4367,123.1702,66.39941
4368,136.4907,68.28614
4369,116.4352,68.17646
4370,117.4086,65.36868
4371,112.4388,67.96446
4372,139.9596,69.02437
4373,121.2457,68.08001
4374,128.3855,67.68973
4375,120.0329,67.05199
4376,109.3694,65.62946
4377,129.4821,64.31704
4378,152.901,69.08279
4379,136.5692,66.7653
4380,133.6427,72.77662
4381,137.0715,66.97685
4382,124.931,70.10322
4383,131.7141,68.92731
4384,119.642,65.24486
4385,131.2416,68.7959
4386,119.2979,69.0613
4387,115.0093,67.39122
4388,122.7882,63.14333
4389,124.8597,68.43035
4390,98.39409,65.72614
4391,124.0144,66.71343
4392,124.296,68.2317
4393,124.0139,67.07728
4394,132.0081,68.10745
4395,134.8625,67.23206
4396,136.0319,69.76432
4397,127.9094,66.65442
4398,136.8048,67.20022
4399,138.9045,71.20749
4400,154.3787,71.64258
4401,139.4726,68.09536
4402,138.099,68.11601
4403,133.752,69.57164
4404,123.706,67.897
4405,133.4767,68.92362
4406,129.4416,68.85579
4407,145.6689,66.93016
4408,126.1809,71.03782
4409,121.4461,66.94058
4410,142.2131,69.32304
4411,119.7238,67.21622
4412,106.7157,64.26905
4413,130.1147,67.43203
4414,138.5589,68.98981
4415,120.821,67.38395
4416,112.5397,67.72313
4417,127.7983,67.79721
4418,133.9054,67.98674
4419,99.56439,66.87883
4420,122.1663,69.75841
4421,131.3067,67.87888
4422,143.7584,69.23586
4423,151.6764,68.7266
4424,115.6396,67.19957
4425,107.1456,66.58109
4426,150.2899,68.82634
4427,118.7544,67.67068
4428,108.9651,64.81833
4429,136.5556,68.88452
4430,124.8106,65.39146
4431,119.8377,69.91503
4432,99.76986,63.54206
4433,148.4142,70.13123
4434,133.3179,67.05703
4435,135.9285,69.45941
4436,128.028,66.94935
4437,122.8946,67.81851
4438,127.5172,63.65292
4439,127.4499,67.11763
4440,136.7766,68.64794
4441,132.8961,69.3026
4442,122.4088,68.60861
4443,113.3951,66.80109
4444,115.3527,70.87196
4445,136.4296,67.90794
4446,131.3802,64.88167
4447,151.4922,70.78203
4448,112.2811,70.35834
4449,129.9559,66.99549
4450,116.898,68.83182
4451,124.2691,67.33693
4452,127.9153,68.98465
4453,139.9747,67.60913
4454,117.6032,65.38645
4455,133.1749,68.16769
4456,119.293,68.17351
4457,122.8937,69.88287
4458,123.5244,67.58588
4459,131.1773,68.5846
4460,95.88791,67.00383
4461,158.3578,69.99553
4462,133.576,72.53259
4463,135.3471,65.08427
4464,128.7408,66.11127
4465,129.0113,69.9046
4466,118.2064,67.97472
4467,136.9731,66.82932
4468,134.4424,69.3533
4469,124.8929,71.39534
4470,136.3075,66.59922
4471,120.8579,69.40189
4472,135.9954,70.27495
4473,124.6169,67.31858
4474,131.5614,71.45173
4475,157.078,68.83931
4476,124.6289,68.99723
4477,132.1244,67.73454
4478,118.2692,64.8353
4479,139.9319,70.74426
4480,149.2389,72.26598
4481,126.0976,64.72663
4482,119.6545,67.5752
4483,140.2187,69.51645
4484,111.7304,70.48831
4485,128.4377,69.32666
4486,109.5741,68.52587
4487,135.1826,73.16001
4488,119.4849,64.28542
4489,135.1861,66.65608
4490,111.5654,64.71064
4491,115.6669,62.99042
4492,123.0031,68.70787
4493,126.6086,68.12126
4494,122.0006,66.77899
4495,119.6607,68.23149
4496,122.0538,68.42894
4497,127.9519,64.0197
4498,117.1362,71.09565
4499,147.2908,69.87248
4500,125.4061,66.51831
4501,123.3187,68.57445
4502,139.4874,67.46212
4503,137.9174,69.61527
4504,119.266,66.86386
4505,115.9555,66.18998
4506,130.5095,69.7905
4507,131.2829,70.21174
4508,130.8226,71.14846
4509,147.7877,74.28376
4510,102.7518,64.48835
4511,124.009,65.97201
4512,134.4456,66.51754
4513,125.095,67.83224
4514,138.5499,68.7614
4515,134.395,70.18641
4516,118.875,65.12676
4517,136.5501,71.25743
4518,127.7343,67.75602
4519,120.5416,67.80062
4520,137.1043,66.71286
4521,119.1788,65.9331
4522,124.9258,70.75201
4523,100.9973,64.36337
4524,111.0706,66.51439
4525,143.6707,69.03382
4526,124.8217,65.454
4527,136.6368,68.82248
4528,136.1504,69.35365
4529,126.8492,68.4663
4530,133.1992,69.50765
4531,138.961,67.68823
4532,136.4148,69.41031
4533,118.0784,69.67469
4534,149.4074,68.04007
4535,124.2854,65.16827
4536,131.0075,66.15991
4537,122.0955,65.87678
4538,125.1468,66.73303
4539,107.7781,66.77722
4540,131.2999,67.93868
4541,128.1304,67.48863
4542,111.1449,70.19163
4543,111.0917,66.40732
4544,115.4242,68.05629
4545,132.1594,65.52001
4546,121.3271,65.64331
4547,136.2254,65.63637
4548,115.7406,67.70932
4549,133.5066,67.49917
4550,127.8453,66.29127
4551,142.3054,69.74138
4552,106.2611,63.45437
4553,134.3778,69.46406
4554,120.6881,68.05326
4555,139.5754,67.07399
4556,124.4232,65.59536
4557,122.7936,70.01907
4558,122.1132,67.13432
4559,139.8142,69.95471
4560,130.2584,68.31764
4561,111.6216,67.93284
4562,109.8238,68.37831
4563,138.2864,69.38169
4564,121.4831,67.83912
4565,120.3041,66.76314
4566,124.0916,69.13398
4567,119.738,65.58554
4568,132.4267,67.12002
4569,126.163,68.20826
4570,124.5901,69.83352
4571,129.9774,68.52243
4572,114.8356,66.61883
4573,123.505,67.03413
4574,124.7217,68.58395
4575,126.5771,68.48187
4576,143.9747,68.22285
4577,127.6471,70.11615
4578,119.6461,64.31068
4579,103.7011,68.91069
4580,140.6438,68.01192
4581,130.1721,68.44067
4582,132.2547,69.5139
4583,118.3357,69.20247
4584,107.3271,66.04611
4585,134.3205,66.015
4586,128.0736,69.00199
4587,143.0774,69.61754
4588,127.4879,69.41293
4589,117.5081,68.42341
4590,132.3095,68.59122
4591,126.1309,70.47426
4592,138.7704,70.13001
4593,128.4133,69.01521
4594,129.5877,70.97422
4595,116.2255,69.42301
4596,111.121,66.84684
4597,118.7218,68.37668
4598,131.6974,67.80923
4599,141.4318,66.4699
4600,138.4311,70.23437
4601,139.4051,70.16075
4602,109.824,66.23907
4603,125.4809,68.76154
4604,122.8828,64.64843
4605,150.847,69.51686
4606,128.1654,67.7263
4607,121.0356,68.53926
4608,137.2303,68.16448
4609,131.504,70.16738
4610,127.9481,66.92499
4611,127.5982,67.18215
4612,125.9641,65.35392
4613,128.942,67.71159
4614,123.6344,69.35197
4615,132.426,67.54023
4616,122.0015,68.43556
4617,130.4876,66.50187
4618,127.2358,68.9358
4619,119.7409,65.99168
4620,140.6464,69.45486
4621,137.6207,66.9045
4622,118.1787,67.63969
4623,128.4443,66.1437
4624,134.3476,67.59159
4625,166.3016,71.78019
4626,123.4122,69.44107
4627,142.7132,71.98935
4628,123.8781,70.15393
4629,126.9465,70.10971
4630,117.3343,66.68738
4631,137.1545,70.49701
4632,105.8885,65.43499
4633,123.5902,69.52902
4634,128.3405,66.08382
4635,122.189,67.53462
4636,119.1554,66.70738
4637,127.9357,67.68437
4638,117.8536,64.9133
4639,114.2598,66.99054
4640,124.3436,66.90392
4641,121.873,68.30928
4642,107.1698,67.78254
4643,105.6942,66.67402
4644,105.9209,68.02345
4645,110.0377,66.26386
4646,126.4691,68.65872
4647,133.5623,68.8758
4648,110.5288,70.66494
4649,142.8422,67.46764
4650,131.3179,66.86561
4651,142.0148,68.07938
4652,105.1855,66.97214
4653,119.0616,67.09087
4654,131.6159,66.25477
4655,123.1869,68.48544
4656,114.1342,67.56328
4657,127.8594,67.94652
4658,123.8136,67.63842
4659,139.1029,69.49172
4660,117.3644,69.35023
4661,155.8502,68.48414
4662,133.4692,67.34242
4663,128.2173,63.7973
4664,128.9056,66.47145
4665,145.1997,68.39396
4666,117.7852,67.86356
4667,129.2314,69.62777
4668,110.3151,65.50648
4669,145.1721,72.72292
4670,132.9902,70.14217
4671,121.1068,68.78695
4672,137.4109,68.67806
4673,141.1587,71.31953
4674,137.6199,67.84642
4675,111.129,68.40321
4676,129.8425,65.63922
4677,130.4964,70.43045
4678,124.4823,68.00444
4679,138.9571,67.39155
4680,136.2141,68.0015
4681,131.2422,69.24153
4682,106.3978,68.36251
4683,124.4191,68.48326
4684,110.7614,63.36476
4685,125.7709,64.47663
4686,114.0163,65.29852
4687,135.8777,66.60327
4688,133.3415,71.58316
4689,138.8873,69.32199
4690,132.6007,69.28785
4691,123.9237,65.72065
4692,127.4536,70.17847
4693,148.2412,67.75328
4694,122.158,68.02834
4695,119.7528,67.12107
4696,117.5732,69.66713
4697,125.9822,69.00275
4698,137.7114,65.31244
4699,108.2831,67.28896
4700,133.9222,68.80003
4701,128.5798,68.98651
4702,136.4265,67.06068
4703,128.2201,68.05695
4704,112.124,66.84523
4705,135.1695,68.59912
4706,127.2095,67.74997
4707,119.7502,67.38104
4708,119.5742,69.44609
4709,137.4896,66.16242
4710,129.0061,68.41685
4711,147.6293,71.03861
4712,126.9994,66.91687
4713,110.6833,68.77967
4714,137.0191,69.49877
4715,125.0944,65.22814
4716,142.9751,66.60077
4717,129.2245,69.16164
4718,142.6689,67.09027
4719,133.2004,67.51801
4720,135.8015,63.13165
4721,155.9981,73.45251
4722,110.1628,63.47897
4723,137.8439,67.17019
4724,121.0711,66.73316
4725,115.9738,67.93199
4726,129.3937,70.64087
4727,111.071,65.33506
4728,111.5159,66.92901
4729,144.9723,71.16317
4730,123.3543,68.19393
4731,127.3197,68.17463
4732,111.6275,65.15114
4733,123.4444,66.95485
4734,116.1338,68.71217
4735,106.3145,66.21228
4736,129.3926,68.06876
4737,145.3962,70.20125
4738,130.253,67.33368
4739,144.0878,67.63632
4740,122.5351,66.23692
4741,133.0454,67.59318
4742,107.4374,67.82746
4743,149.076,71.17149
4744,116.8801,64.72317
4745,103.049,63.55844
4746,117.5245,69.71436
4747,130.8889,68.3598
4748,143.0422,68.51115
4749,105.2595,66.59144
4750,120.1055,68.90018
4751,143.016,68.62103
4752,126.8695,67.84607
4753,138.9043,68.54416
4754,121.5207,66.54197
4755,131.7383,70.09349
4756,120.9546,68.07186
4757,138.612,69.12659
4758,147.3622,70.69432
4759,130.0261,68.92726
4760,124.1674,67.10353
4761,143.489,68.07727
4762,123.8217,65.82037
4763,130.7247,68.89326
4764,123.2355,66.85902
4765,114.1544,69.44484
4766,153.0572,68.71047
4767,126.5914,69.65196
4768,120.8002,66.28558
4769,129.099,69.30112
4770,145.7179,70.5502
4771,121.1429,67.09825
4772,119.0362,66.43672
4773,134.8026,68.01988
4774,132.806,65.04188
4775,127.696,69.12072
4776,131.1142,66.70731
4777,129.1887,71.77408
4778,114.3058,68.2889
4779,114.0111,64.9734
4780,141.1522,71.4599
4781,113.4672,65.03556
4782,136.4157,69.05564
4783,134.7036,70.76986
4784,129.3842,67.74608
4785,97.8247,65.393
4786,130.7321,68.01276
4787,146.9626,70.21576
4788,139.0045,69.68073
4789,126.4992,67.54382
4790,138.6155,70.15526
4791,123.6083,68.40203
4792,132.5113,65.77722
4793,125.2087,66.97553
4794,116.7207,69.02762
4795,140.1941,68.43486
4796,115.1087,68.55513
4797,129.883,69.0732
4798,124.4072,68.09033
4799,127.8751,69.05185
4800,118.9592,66.95318
4801,136.2203,69.27087
4802,114.2431,64.46096
4803,111.1484,64.9549
4804,134.4741,66.87663
4805,125.8111,68.23273
4806,137.9178,69.044
4807,109.3782,69.87691
4808,115.505,66.17919
4809,120.607,65.71652
4810,130.3822,65.66691
4811,130.8399,70.42201
4812,141.4287,68.53986
4813,113.1045,67.62274
4814,120.7486,69.96111
4815,111.1042,65.83646
4816,136.915,68.88975
4817,125.3766,66.11515
4818,132.7497,68.70642
4819,118.1206,65.79474
4820,129.7188,68.52388
4821,138.2801,70.82503
4822,127.8541,69.38767
4823,106.3608,64.99997
4824,118.5889,67.55168
4825,117.5862,67.1831
4826,133.4329,68.17915
4827,120.0598,69.20783
4828,124.5943,69.94376
4829,118.6707,64.18266
4830,135.4153,68.05417
4831,121.9611,66.24238
4832,133.7451,69.33374
4833,118.1307,67.55372
4834,128.5772,67.24855
4835,124.8378,66.37183
4836,135.8262,66.21681
4837,115.2564,68.48138
4838,146.0235,65.99503
4839,143.0554,68.20817
4840,120.4189,64.83886
4841,136.1018,69.47052
4842,135.2724,70.66531
4843,113.9184,65.31799
4844,144.2733,73.62592
4845,139.218,65.64183
4846,137.8042,66.1763
4847,123.0101,68.20944
4848,126.067,67.33013
4849,148.5372,70.70642
4850,110.7831,69.27187
4851,120.029,66.49201
4852,122.7468,63.73844
4853,128.6261,68.73929
4854,120.8344,65.95611
4855,125.4675,68.2791
4856,127.7337,66.29813
4857,132.8131,67.26906
4858,141.7715,70.01685
4859,121.3387,66.99124
4860,116.4184,63.33461
4861,114.4604,66.48133
4862,126.3607,66.96424
4863,129.6594,67.76229
4864,128.845,68.64237
4865,141.6777,70.16208
4866,140.0763,70.96379
4867,126.771,69.50635
4868,104.9152,63.75673
4869,152.1104,67.97424
4870,119.3998,66.1089
4871,102.7788,63.30114
4872,104.4743,68.76435
4873,122.9173,67.68224
4874,130.0384,71.11972
4875,121.9668,68.865
4876,131.5675,70.02623
4877,107.2827,65.6918
4878,117.6886,63.3557
4879,143.4791,66.86873
4880,102.6027,63.65356
4881,116.8988,65.50331
4882,123.9844,68.61979
